BKKBA7184600                  ,ONE       ,CARGO PACIFIC OVERSEA CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, ARTICLES OF STONE  PLASTER  CEMENT  ASBESTOS  MICA OR SIMILAR MATERIALS ,SHPR : TYROLIT OLYMPUS COMPANY LIMITED CMDT : ARTICLES OF STONE  PLASTER  CEMENT  ASBESTOS  MICA OR SIMILAR MATERIALS : SUBJECT TO ROLL,2021-04-05 09:45:28.070
BKKBA7223700                  ,ONE       ,HANKYU HANSHIN EXPRESS (THAILAND) CO.  LTD.                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, ADHESIVES  RUBBER OR PLASTIC ,SHPR : LINTEC (THAILAND) CO. LTD. (HEAD OFFICE) CMDT : ADHESIVES  RUBBER OR PLASTIC :,2021-04-05 09:45:28.097
BKKBA7238600                  ,ONE       ,DACHSER (THAILAND) CO. LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, ELECTRONIC GOODS  N.O.S. ,SHPR : TOSHIBA CARRIER (THAILAND) CO.  LTD. CMDT : ELECTRONIC GOODS  N.O.S. :,2021-04-05 09:45:28.123
BKKBA7664900                  ,ONE       ,EMERALD NONWOVENS INTERNATIONAL CO LTD.                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, MEDICAL SUPPLIES ,CMDT : MEDICAL SUPPLIES :,2021-04-05 09:45:28.150
BKKBA7760600                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000,  RICE CRACKERS ,// SUBJECT TO ROLL // SHPR : NAMCHOW (THAILAND) LTD. CMDT :  RICE CRACKERS :,2021-04-05 09:45:28.170
BKKBA7772900                  ,ONE       ,SCAN GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000,  YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS  ROWING BOATS AND CANOES  N.E.C. IN HEADING NO. 890 3  OTHER THAN INFLATABLE ,SHPR : JOY SPORTS CO. LTD. CMDT :  YACHTS AND OTHER VESSELS; FOR PLEASURE OR SPORTS  ROWING BOATS AND CANOES  N.E.C. IN HEADING NO. 890 3  OTHER THAN INFLATABLE : SUBJECT TO ROLL OVER,2021-04-05 09:45:28.190
BKKBA7832600                  ,ONE       ,KUIBURI FRUIT CANNING CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, PURE FRUIT VEGETABLE JUICE   OTHER ,CMDT : PURE FRUIT VEGETABLE JUICE   OTHER :,2021-04-05 09:45:28.213
BKKBA8043800                  ,ONE       ,KARN CORN CO. LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, SWEET CORN  CUT  FROZEN  NOT PREPARED ,CMDT  : SWEET CORN  CUT  FROZEN  NOT PREPARED :,2021-04-05 09:45:28.260
BKKBA8148700                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-05 00:00:00.000, AUTOMOTIVE POWER ,//SUBJECT TO ROLL// SHPR : DELTA ELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED CMDT : AUTOMOTIVE POWER :,2021-04-05 09:45:28.297
BKKBA8426600                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-04-05 09:45:28.420
BKKBA8501700                  ,ONE       ,AGILITY CO.  LTD.                                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, POLYURETHANE ,SHPR : HUNTSMAN (THAILAND) LIMITED CMDT : POLYURETHANE :,2021-04-05 09:45:28.440
